hex_id,dft_Emp_Wa,dft_Edu_Wa,dft_Hth_Wa,dft_Lei_Wa,dft_Shp_Wa,dft_Res_Wa,dft_All_Wa,dft_Emp_Cy,dft_Edu_Cy,dft_Hth_Cy,dft_Lei_Cy,dft_Shp_Cy,dft_Res_Cy,dft_All_Cy,dft_Emp_PT,dft_Edu_PT,dft_Hth_PT,dft_Lei_PT,dft_Shp_PT,dft_Res_PT,dft_All_PT,dft_Emp_Ca,dft_Edu_Ca,dft_Hth_Ca,dft_Lei_Ca,dft_Shp_Ca,dft_Res_Ca,dft_All_Ca,dft_Emp_To,dft_Edu_To,dft_Hth_To,dft_Lei_To,dft_Shp_To,dft_Res_To,dft_All_To,dft_Emp_Wa_100,dft_Edu_Wa_100,dft_Hth_Wa_100,dft_Lei_Wa_100,dft_Shp_Wa_100,dft_Res_Wa_100,dft_All_Wa_100,dft_Emp_Cy_100,dft_Edu_Cy_100,dft_Hth_Cy_100,dft_Lei_Cy_100,dft_Shp_Cy_100,dft_Res_Cy_100,dft_All_Cy_100,dft_Emp_PT_100,dft_Edu_PT_100,dft_Hth_PT_100,dft_Lei_PT_100,dft_Shp_PT_100,dft_Res_PT_100,dft_All_PT_100,dft_Emp_Ca_100,dft_Edu_Ca_100,dft_Hth_Ca_100,dft_Lei_Ca_100,dft_Shp_Ca_100,dft_Res_Ca_100,dft_All_Ca_100,dft_Emp_To_100,dft_Edu_To_100,dft_Hth_To_100,dft_Lei_To_100,dft_Shp_To_100,dft_Res_To_100,dft_All_To_100
SM00194,35.53,35.75,58.8,31.37,39.99,56.21,40.44,48.05,51.21,77.75,49.43,64.86,58.55,53.47,36.12,40.47,53.53,33.46,47.05,43.66,40.7,70.44,70.13,89.72,68.04,86.84,77.46,77.63,37.83,38.8,56.97,33.79,44.84,50.95,41.69,10.0,13.0,57.0,7.0,11.0,14.0,11.0,3.0,10.0,75.0,8.0,15.0,5.0,8.0,4.0,5.0,22.0,4.0,10.0,5.0,6.0,0.0,13.0,92.0,3.0,25.0,0.0,10.0,4.0,9.0,36.0,5.0,11.0,8.0,9.0
SM00166,31.4,34.37,41.07,25.57,30.72,48.63,34.18,46.5,38.88,63.81,42.51,54.7,56.7,47.92,34.36,36.43,43.19,30.24,40.87,41.44,36.83,69.18,62.57,82.33,64.31,81.54,76.14,73.66,35.57,35.68,43.26,29.17,37.06,46.29,36.72,6.0,13.0,22.0,3.0,7.0,7.0,8.0,2.0,3.0,37.0,3.0,9.0,3.0,4.0,3.0,4.0,12.0,2.0,8.0,4.0,4.0,0.0,5.0,57.0,1.0,12.0,0.0,4.0,3.0,7.0,16.0,2.0,8.0,5.0,6.0
SM00136,30.83,12.69,7.02,22.79,32.86,37.08,25.78,44.73,21.28,37.26,37.29,52.06,54.23,42.8,31.56,24.94,23.01,26.49,35.16,37.33,30.88,67.45,49.18,69.4,61.58,77.13,74.15,69.1,33.39,18.46,16.77,25.73,35.02,38.89,29.85,6.0,2.0,4.0,2.0,8.0,3.0,3.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,1.0,10.0,1.0,7.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,2.0,3.0
SM00105,30.83,12.69,7.02,22.79,32.86,37.08,25.78,44.73,21.28,37.26,37.29,52.06,54.23,42.8,31.56,24.94,23.01,26.49,35.16,37.33,30.88,67.45,49.18,69.4,61.58,77.13,74.15,69.1,33.39,18.46,16.77,25.73,35.02,38.89,29.85,6.0,2.0,4.0,2.0,8.0,3.0,3.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,1.0,10.0,1.0,7.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,2.0,3.0
SM00076,29.39,7.6,4.07,24.04,35.55,33.17,24.7,45.2,16.84,28.18,36.71,52.59,54.73,42.29,30.83,22.34,20.79,26.96,36.3,35.94,30.38,65.74,40.22,59.77,57.08,70.93,72.44,64.3,32.67,14.44,13.97,26.45,36.83,36.49,29.11,5.0,1.0,3.0,2.0,9.0,2.0,3.0,1.0,0.0,4.0,1.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,2.0,2.0
SM00049,27.45,0.72,0.08,25.74,39.2,27.88,23.23,45.84,10.84,15.89,35.94,53.31,55.42,41.59,29.84,18.81,17.78,27.6,37.84,34.06,29.7,63.43,28.09,46.74,50.98,62.54,70.14,57.8,31.69,9.0,10.18,27.43,39.28,33.24,28.12,4.0,0.0,1.0,3.0,10.0,1.0,2.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,2.0,0.0,2.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,1.0,2.0
SM00025,27.41,0.58,0.0,25.77,39.27,27.78,23.2,45.85,10.72,15.65,35.92,53.32,55.43,41.58,29.82,18.74,17.72,27.61,37.87,34.02,29.69,63.38,27.85,46.48,50.86,62.37,70.09,57.67,31.67,8.89,10.11,27.45,39.33,33.18,28.1,4.0,0.0,0.0,3.0,10.0,1.0,2.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,2.0,0.0,2.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,1.0,2.0
SM00016,27.41,0.58,0.0,25.77,39.27,27.78,23.2,45.85,10.72,15.65,35.92,53.32,55.43,41.58,29.82,18.74,17.72,27.61,37.87,34.02,29.69,63.38,27.85,46.48,50.86,62.37,70.09,57.67,31.67,8.89,10.11,27.45,39.33,33.18,28.1,4.0,0.0,0.0,3.0,10.0,1.0,2.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,2.0,0.0,2.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,1.0,2.0
SM00010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM00003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM00208,39.61,41.02,59.68,37.62,56.5,60.52,48.95,48.9,59.16,77.37,53.36,73.47,59.4,57.04,38.26,45.12,56.01,36.71,56.88,45.05,45.34,71.59,72.46,89.89,70.28,89.98,78.66,79.69,40.24,43.97,58.67,38.38,57.62,53.64,47.79,15.0,19.0,61.0,12.0,20.0,19.0,18.0,5.0,15.0,74.0,11.0,29.0,7.0,12.0,4.0,8.0,27.0,5.0,16.0,5.0,9.0,3.0,17.0,92.0,4.0,43.0,3.0,13.0,5.0,13.0,40.0,8.0,18.0,10.0,12.0
SM00181,31.26,30.67,46.67,28.24,31.14,50.9,34.24,47.81,49.53,68.33,45.77,56.0,58.08,50.89,34.21,37.75,45.05,30.04,38.61,41.42,36.47,71.01,69.01,86.09,67.89,83.8,78.03,76.61,35.62,34.87,46.84,30.47,36.18,47.43,36.79,6.0,10.0,28.0,4.0,7.0,9.0,8.0,3.0,9.0,51.0,6.0,10.0,4.0,6.0,3.0,4.0,13.0,2.0,7.0,4.0,4.0,1.0,12.0,78.0,3.0,16.0,1.0,8.0,3.0,6.0,20.0,3.0,7.0,6.0,6.0
SM00152,25.83,20.34,18.07,21.61,19.83,40.05,23.85,46.21,35.94,46.19,37.54,43.19,55.94,44.34,30.76,29.58,27.18,24.34,26.86,37.49,29.15,70.0,59.09,75.34,64.04,76.72,76.92,71.77,31.97,25.23,24.1,24.18,24.55,40.46,28.29,3.0,4.0,7.0,2.0,3.0,3.0,2.0,2.0,2.0,13.0,1.0,5.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,0.0,3.0,23.0,1.0,7.0,0.0,3.0,2.0,2.0,6.0,1.0,3.0,3.0,2.0
SM00121,26.18,15.29,9.98,21.12,21.47,37.4,22.32,45.71,30.9,39.88,36.45,43.47,55.27,43.13,30.29,26.84,22.65,23.82,26.54,36.66,28.14,69.4,55.44,72.15,63.26,75.88,76.25,70.6,31.68,21.14,17.95,23.63,25.14,38.8,27.06,4.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,10.0,1.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,15.0,1.0,6.0,0.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0
SM00091,29.62,13.37,7.79,22.36,29.89,37.16,24.88,44.98,23.79,37.94,37.07,49.82,54.5,42.89,31.23,25.43,22.92,25.79,32.92,37.16,30.17,67.96,50.81,70.12,62.02,76.81,74.7,69.49,32.94,19.16,17.08,25.18,32.45,38.87,29.12,5.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,1.0,9.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,3.0,2.0,0.0,1.0,12.0,1.0,7.0,0.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0
SM00063,29.84,9.2,4.99,23.65,34.71,34.4,25.04,45.05,18.23,31.03,36.89,52.42,54.58,42.45,31.06,23.15,21.48,26.81,35.94,36.38,30.54,66.28,43.03,62.79,58.49,72.87,72.98,65.8,32.89,15.7,14.85,26.23,36.26,37.24,29.35,5.0,1.0,3.0,2.0,8.0,2.0,3.0,1.0,0.0,5.0,1.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,2.0,2.0
SM00037,27.42,0.66,0.07,25.82,39.24,28.05,23.25,45.93,11.08,15.82,36.08,53.34,55.52,41.7,29.97,18.93,17.79,27.75,37.9,34.19,29.81,63.48,28.33,46.92,51.22,62.63,70.2,57.93,31.78,9.03,10.18,27.55,39.33,33.39,28.2,4.0,0.0,1.0,3.0,10.0,1.0,2.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,2.0,0.0,2.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,1.0,2.0
NS00664,28.2,5.25,4.19,28.71,37.49,44.3,26.52,50.53,32.45,25.85,45.59,54.64,61.06,49.06,38.9,30.24,21.76,35.85,39.74,44.13,37.15,69.44,57.1,73.33,72.5,78.38,76.62,73.61,38.33,17.41,14.46,33.51,39.53,45.93,33.92,4.0,1.0,3.0,5.0,10.0,5.0,4.0,9.0,2.0,4.0,6.0,9.0,12.0,5.0,4.0,2.0,3.0,5.0,8.0,5.0,5.0,0.0,2.0,17.0,7.0,8.0,0.0,4.0,5.0,1.0,3.0,5.0,9.0,5.0,4.0
SM00013,28.03,4.24,3.28,28.08,37.88,40.71,25.8,49.51,27.74,23.64,43.49,54.35,59.84,47.44,36.93,27.74,20.89,34.06,39.33,41.94,35.53,68.12,50.75,67.5,67.81,74.91,75.21,70.15,36.89,15.56,13.52,32.2,39.49,43.17,32.66,4.0,1.0,2.0,4.0,10.0,3.0,3.0,7.0,1.0,3.0,4.0,9.0,8.0,4.0,4.0,1.0,3.0,4.0,7.0,4.0,4.0,0.0,1.0,9.0,3.0,6.0,0.0,2.0,4.0,1.0,2.0,4.0,9.0,4.0,3.0
SM00006,41.84,53.18,30.67,44.75,50.38,63.82,51.18,55.33,72.07,49.57,67.63,68.46,66.62,63.29,47.84,60.91,44.8,57.75,58.23,53.71,54.84,71.19,78.35,88.02,84.14,86.35,78.54,82.05,47.78,57.79,39.14,52.9,55.3,59.8,54.15,18.0,33.0,14.0,17.0,16.0,25.0,19.0,19.0,37.0,15.0,36.0,18.0,22.0,22.0,14.0,20.0,13.0,25.0,17.0,20.0,15.0,2.0,37.0,86.0,45.0,23.0,2.0,22.0,14.0,29.0,13.0,22.0,17.0,23.0,16.0
SM00221,35.13,21.05,23.03,22.9,35.9,49.71,31.56,48.68,49.31,49.64,39.93,57.69,57.44,50.2,37.79,32.57,31.88,25.65,36.99,41.8,35.11,71.71,55.67,69.64,60.99,77.48,78.76,71.31,38.91,27.6,28.89,25.55,37.59,47.01,34.95,10.0,4.0,10.0,2.0,9.0,8.0,6.0,4.0,9.0,15.0,2.0,11.0,3.0,5.0,4.0,3.0,7.0,1.0,6.0,4.0,4.0,4.0,2.0,11.0,1.0,7.0,3.0,3.0,5.0,3.0,8.0,1.0,8.0,5.0,4.0
SM00195,27.04,25.74,32.79,24.96,22.55,45.76,28.09,47.55,47.68,57.7,41.85,47.05,57.55,48.2,32.03,34.46,35.53,26.24,29.67,39.15,31.83,71.51,67.0,81.82,67.19,80.22,78.55,75.17,33.25,30.78,35.35,26.89,27.38,43.98,31.7,4.0,6.0,14.0,3.0,4.0,6.0,4.0,3.0,8.0,25.0,3.0,6.0,3.0,4.0,2.0,3.0,8.0,1.0,4.0,3.0,3.0,3.0,9.0,53.0,3.0,10.0,2.0,6.0,2.0,4.0,11.0,1.0,4.0,4.0,3.0
SM00167,20.36,18.54,13.68,19.03,7.21,37.79,17.99,46.93,42.94,43.17,35.39,32.71,56.57,43.55,28.7,29.21,22.2,20.48,15.75,35.82,24.71,71.84,63.27,75.59,65.37,74.32,78.88,72.47,29.53,24.5,19.42,21.0,12.78,38.69,23.57,1.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,12.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,6.0,24.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0
SM00137,20.36,18.54,13.68,19.03,7.21,37.79,17.99,46.93,42.94,43.17,35.39,32.71,56.57,43.55,28.7,29.21,22.2,20.48,15.75,35.82,24.71,71.84,63.27,75.59,65.37,74.32,78.88,72.47,29.53,24.5,19.42,21.0,12.78,38.69,23.57,1.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,12.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,6.0,24.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0
SM00106,20.36,18.54,13.68,19.03,7.21,37.79,17.99,46.93,42.94,43.17,35.39,32.71,56.57,43.55,28.7,29.21,22.2,20.48,15.75,35.82,24.71,71.84,63.27,75.59,65.37,74.32,78.88,72.47,29.53,24.5,19.42,21.0,12.78,38.69,23.57,1.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,12.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,6.0,24.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0
SM00077,21.52,23.23,9.26,20.37,17.66,34.93,22.26,46.23,39.85,35.75,34.13,39.31,56.0,43.52,30.42,30.4,21.31,24.39,24.86,36.87,28.41,70.44,60.76,71.76,65.14,74.67,77.45,71.57,30.79,27.31,16.77,23.4,22.38,37.83,27.21,2.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,4.0,14.0,2.0,5.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0
SM00050,22.46,6.68,0.45,21.84,32.46,24.46,21.1,44.58,16.0,15.19,31.23,46.32,54.26,39.72,26.61,19.66,15.69,24.81,32.99,30.53,26.82,65.16,37.63,51.47,54.99,65.23,71.99,61.31,28.33,12.76,9.19,24.02,33.47,29.94,25.61,2.0,1.0,1.0,2.0,8.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0
NS00673,28.17,5.09,4.05,28.61,37.55,43.73,26.41,50.37,31.7,25.5,45.25,54.59,60.87,48.8,38.59,29.84,21.62,35.56,39.68,43.78,36.9,69.23,56.09,72.4,71.75,77.83,76.4,73.06,38.1,17.12,14.31,33.3,39.53,45.49,33.72,4.0,1.0,3.0,5.0,10.0,5.0,4.0,8.0,1.0,4.0,5.0,9.0,11.0,4.0,4.0,2.0,3.0,5.0,7.0,5.0,5.0,0.0,2.0,15.0,6.0,8.0,0.0,4.0,4.0,1.0,3.0,5.0,9.0,5.0,4.0
NS00655,28.45,6.75,5.54,29.66,36.92,49.6,27.59,52.03,39.43,29.13,48.69,55.06,62.87,51.46,41.82,33.93,23.06,38.49,40.34,47.38,39.55,71.38,66.49,81.95,79.45,83.52,78.72,78.73,40.47,20.15,15.86,35.46,39.6,50.03,35.79,5.0,1.0,3.0,5.0,9.0,8.0,4.0,13.0,4.0,5.0,8.0,9.0,17.0,6.0,6.0,3.0,3.0,6.0,8.0,7.0,5.0,2.0,9.0,53.0,22.0,15.0,3.0,11.0,5.0,1.0,3.0,6.0,9.0,7.0,5.0
NS00637,34.75,27.71,17.02,36.61,43.38,56.27,38.45,53.54,54.26,38.34,57.36,61.58,64.61,56.92,44.68,46.68,33.18,47.67,49.32,50.41,46.92,71.37,72.06,84.86,81.73,85.08,78.72,80.4,43.92,37.39,26.59,43.64,47.34,54.64,44.42,10.0,7.0,7.0,11.0,12.0,14.0,10.0,15.0,12.0,9.0,15.0,13.0,20.0,12.0,9.0,9.0,8.0,12.0,11.0,13.0,9.0,2.0,16.0,73.0,33.0,19.0,3.0,15.0,8.0,8.0,8.0,11.0,12.0,11.0,10.0
NS00614,41.95,53.37,30.9,44.65,50.47,63.93,51.28,55.32,71.84,49.52,67.59,68.36,66.62,63.23,47.91,61.2,45.0,57.93,58.48,53.78,55.02,71.17,78.36,87.95,84.22,86.31,78.52,82.05,47.84,58.0,39.34,52.94,55.47,59.88,54.27,18.0,33.0,14.0,17.0,16.0,25.0,19.0,19.0,35.0,15.0,36.0,18.0,22.0,22.0,14.0,21.0,13.0,25.0,17.0,20.0,16.0,2.0,37.0,86.0,45.0,23.0,2.0,22.0,14.0,29.0,13.0,22.0,17.0,23.0,16.0
NS00585,45.24,56.42,40.47,53.16,57.66,67.01,56.93,56.27,74.51,56.41,76.16,72.88,67.76,66.35,49.04,63.24,50.61,62.5,62.71,54.8,57.8,71.1,79.37,89.83,86.89,87.6,78.45,83.17,49.44,60.62,46.73,59.51,61.04,61.86,58.23,25.0,40.0,21.0,32.0,22.0,33.0,27.0,21.0,44.0,23.0,54.0,27.0,25.0,29.0,16.0,24.0,18.0,38.0,21.0,21.0,19.0,2.0,43.0,92.0,60.0,29.0,2.0,27.0,18.0,33.0,20.0,37.0,21.0,27.0,24.0
NS00556,53.26,55.67,57.04,77.58,80.55,73.52,70.37,57.61,75.66,65.79,89.73,86.69,69.54,71.86,53.02,68.71,60.98,77.56,81.15,58.07,67.64,71.74,81.89,91.77,93.89,93.4,79.13,86.97,53.96,62.63,59.78,78.51,81.28,66.51,69.18,52.0,38.0,52.0,81.0,67.0,51.0,62.0,25.0,47.0,42.0,86.0,68.0,30.0,45.0,22.0,35.0,36.0,76.0,62.0,28.0,42.0,4.0,64.0,96.0,96.0,71.0,5.0,63.0,25.0,37.0,43.0,80.0,65.0,39.0,51.0
NS00526,55.78,63.86,64.71,90.2,89.29,75.22,78.28,58.2,78.24,70.5,94.55,91.93,70.2,74.24,56.5,73.13,67.41,87.41,89.45,60.57,73.54,72.01,84.45,91.63,97.01,96.12,79.36,88.8,56.83,68.95,66.72,89.17,89.65,68.51,75.62,62.0,60.0,73.0,97.0,90.0,58.0,82.0,27.0,57.0,56.0,98.0,88.0,33.0,55.0,28.0,50.0,57.0,93.0,87.0,35.0,66.0,6.0,82.0,96.0,100.0,96.0,6.0,80.0,33.0,57.0,65.0,94.0,88.0,46.0,75.0
NS00493,55.65,57.6,64.98,93.15,90.71,74.96,77.51,58.09,71.96,70.01,94.55,91.32,69.97,73.21,55.41,68.56,67.66,90.38,90.62,60.03,73.17,71.45,77.1,87.76,96.03,94.75,78.84,87.03,56.1,63.38,66.95,91.9,90.84,68.11,75.03,61.0,42.0,73.0,100.0,94.0,57.0,80.0,27.0,37.0,55.0,98.0,85.0,31.0,51.0,27.0,35.0,58.0,96.0,91.0,33.0,65.0,2.0,30.0,86.0,99.0,87.0,4.0,63.0,31.0,39.0,65.0,99.0,92.0,44.0,72.0
NS00461,52.53,37.39,49.86,80.56,73.3,71.04,63.18,57.44,63.43,64.42,90.1,83.15,69.18,69.54,51.03,53.21,55.9,79.07,76.45,56.62,63.15,70.61,69.31,82.69,92.97,90.36,78.04,83.73,52.5,45.75,53.9,80.56,75.49,64.67,63.78,49.0,15.0,34.0,87.0,48.0,43.0,39.0,25.0,21.0,37.0,86.0,55.0,28.0,37.0,21.0,13.0,26.0,79.0,51.0,25.0,32.0,0.0,13.0,60.0,93.0,45.0,1.0,31.0,23.0,14.0,30.0,84.0,50.0,33.0,34.0
SM00209,29.46,25.43,10.5,21.88,18.01,44.6,25.42,48.32,48.04,43.15,37.76,44.2,56.92,47.15,35.34,31.33,24.91,23.48,24.88,39.91,30.31,72.12,59.39,69.95,62.18,75.17,79.17,71.45,36.02,29.3,19.51,23.89,22.8,43.75,29.76,5.0,6.0,5.0,2.0,3.0,6.0,3.0,4.0,8.0,12.0,1.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,3.0,4.0,2.0,6.0,3.0,11.0,1.0,6.0,5.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0
SM00182,22.57,25.89,12.86,21.92,8.89,40.23,21.52,47.4,46.1,44.59,37.47,34.95,56.84,44.94,30.47,31.42,24.05,22.39,18.18,37.17,26.72,72.15,65.47,76.27,65.96,75.72,79.2,73.38,31.23,29.48,20.12,23.35,14.87,40.46,26.14,2.0,6.0,6.0,2.0,1.0,3.0,2.0,3.0,7.0,12.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,6.0,7.0,26.0,2.0,6.0,5.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,1.0
SM00153,20.36,18.54,13.68,19.03,7.21,37.79,17.99,46.93,42.94,43.17,35.39,32.71,56.57,43.55,28.7,29.21,22.2,20.48,15.75,35.82,24.71,71.84,63.27,75.59,65.37,74.32,78.88,72.47,29.53,24.5,19.42,21.0,12.78,38.69,23.57,1.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,12.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,6.0,24.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0
SM00122,20.36,18.54,13.68,19.03,7.21,37.79,17.99,46.93,42.94,43.17,35.39,32.71,56.57,43.55,28.7,29.21,22.2,20.48,15.75,35.82,24.71,71.84,63.27,75.59,65.37,74.32,78.88,72.47,29.53,24.5,19.42,21.0,12.78,38.69,23.57,1.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,12.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,6.0,24.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0
SM00092,20.15,20.07,12.92,19.17,8.56,37.14,18.7,46.86,43.27,41.68,34.98,33.42,56.54,43.59,29.0,29.75,21.96,21.17,17.09,36.02,25.35,71.72,63.42,75.03,65.55,74.33,78.77,72.46,29.67,25.55,18.91,21.37,14.09,38.49,24.19,1.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,11.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,4.0,6.0,22.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0
SM00064,6.76,15.58,1.12,8.15,10.57,11.08,10.97,39.56,22.7,10.94,15.14,22.76,49.42,31.46,12.78,16.38,7.28,12.79,15.0,15.01,13.99,69.57,61.84,63.07,64.77,71.87,76.71,70.07,15.26,16.39,4.8,10.97,13.42,16.16,14.2,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SM00038,11.56,2.57,2.1,11.97,15.45,19.58,11.22,42.1,19.34,13.81,23.01,28.36,52.19,34.61,16.69,15.41,9.24,16.41,17.87,18.92,16.71,69.87,61.27,68.04,68.76,75.0,77.06,72.15,19.2,8.97,6.38,15.0,17.33,22.11,15.97,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,4.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NS00665,28.45,6.75,5.54,29.66,36.92,49.6,27.59,52.03,39.43,29.13,48.69,55.06,62.87,51.46,41.82,33.93,23.06,38.49,40.34,47.38,39.55,71.38,66.49,81.95,79.45,83.52,78.72,78.73,40.47,20.15,15.86,35.46,39.6,50.03,35.79,5.0,1.0,3.0,5.0,9.0,8.0,4.0,13.0,4.0,5.0,8.0,9.0,17.0,6.0,6.0,3.0,3.0,6.0,8.0,7.0,5.0,2.0,9.0,53.0,22.0,15.0,3.0,11.0,5.0,1.0,3.0,6.0,9.0,7.0,5.0
NS00646,28.45,6.75,5.54,29.66,36.92,49.6,27.59,52.03,39.43,29.13,48.69,55.06,62.87,51.46,41.82,33.93,23.06,38.49,40.34,47.38,39.55,71.38,66.49,81.95,79.45,83.52,78.72,78.73,40.47,20.15,15.86,35.46,39.6,50.03,35.79,5.0,1.0,3.0,5.0,9.0,8.0,4.0,13.0,4.0,5.0,8.0,9.0,17.0,6.0,6.0,3.0,3.0,6.0,8.0,7.0,5.0,2.0,9.0,53.0,22.0,15.0,3.0,11.0,5.0,1.0,3.0,6.0,9.0,7.0,5.0
NS00626,37.91,34.23,22.9,37.68,45.34,59.27,41.97,54.26,59.23,42.47,60.1,63.77,65.47,58.87,45.74,51.27,36.97,49.78,52.26,51.54,49.34,71.44,73.21,85.98,82.19,85.29,78.8,80.77,45.41,43.04,31.31,45.35,49.81,56.61,47.24,13.0,12.0,10.0,12.0,13.0,16.0,13.0,16.0,15.0,11.0,19.0,15.0,21.0,14.0,10.0,12.0,9.0,14.0,12.0,16.0,11.0,2.0,18.0,77.0,35.0,20.0,4.0,17.0,10.0,12.0,9.0,13.0,13.0,15.0,12.0
