hex_id,Edu_PT,Edu_Cy,Edu_Wa,Edu_Ca,Edu_To,Emp_PT,Emp_Cy,Emp_Wa,Emp_Ca,Emp_To,Hth_PT,Hth_Cy,Hth_Wa,Hth_Ca,Hth_To,HSt_PT,HSt_Cy,HSt_Wa,HSt_Ca,HSt_To,All_PT,All_Cy,All_Wa,All_Ca,All_To,Edu_PT_100,Edu_Cy_100,Edu_Wa_100,Edu_Ca_100,Edu_To_100,Emp_PT_100,Emp_Cy_100,Emp_Wa_100,Emp_Ca_100,Emp_To_100,Hth_PT_100,Hth_Cy_100,Hth_Wa_100,Hth_Ca_100,Hth_To_100,HSt_PT_100,HSt_Cy_100,HSt_Wa_100,HSt_Ca_100,HSt_To_100,All_PT_100,All_Cy_100,All_Wa_100,All_Ca_100,All_To_100
WI01289,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01213,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01139,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01066,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00993,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00928,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00864,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00804,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00752,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00704,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00662,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00620,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00578,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI00537,38.49,34.66,32.72,2.0,36.44,2.0,2.0,2.0,2.0,2.0,36.35,2.0,2.0,2.0,26.04,20.68,2.0,2.0,2.0,16.15,31.84,26.48,24.91,2.0,29.83,4.0,6.0,4.0,50.0,4.0,2.0,3.0,14.0,50.0,2.0,4.0,4.0,2.0,50.0,3.0,4.0,4.0,2.0,50.0,3.0,4.0,5.0,4.0,50.0,3.0
WI00496,44.26,34.66,44.42,2.0,39.95,2.0,2.0,2.0,2.0,2.0,40.42,2.0,2.0,2.0,28.88,21.72,2.0,2.0,2.0,16.94,35.98,26.48,33.64,2.0,32.55,5.0,6.0,8.0,50.0,4.0,2.0,3.0,14.0,50.0,2.0,5.0,4.0,2.0,50.0,4.0,4.0,4.0,2.0,50.0,3.0,4.0,5.0,5.0,50.0,3.0
